Foundation URI,Linearization URI,Code,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2025 Jan 24 - 22:30 UTC
,http://id.who.int/icd/release/11/mms/168436253/other,8C12.Y,Mononeuropathy of other specified nerve,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C1,,,,
,http://id.who.int/icd/release/11/mms/1866592137/other,8C1Y,Mononeuropathy of other specified site,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C1,,,,
,http://id.who.int/icd/release/11/mms/1866592137/unspecified,8C1Z,Mononeuropathy of unspecified site,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C1,,,,
http://id.who.int/icd/entity/1820169460,http://id.who.int/icd/release/11/mms/1820169460,BlockL2-8C2,Hereditary neuropathy,block,2,FALSE,08,browser,FALSE,,BlockL1-8B8,,,,,
http://id.who.int/icd/entity/1538134578,http://id.who.int/icd/release/11/mms/1538134578,8C20,Hereditary motor and sensory neuropathy,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/1207560843,http://id.who.int/icd/release/11/mms/1207560843,8C20.0,Charcot-Marie-Tooth disease 1 demyelinating,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/403896648,http://id.who.int/icd/release/11/mms/403896648,8C20.1,Charcot-Marie-Tooth disease 2 axonal,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/1389094589,http://id.who.int/icd/release/11/mms/1389094589,8C20.2,Intermediate Charcot-Marie-Tooth disease,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
,http://id.who.int/icd/release/11/mms/1538134578/other,8C20.Y,other specified Hereditary motor and sensory neuropathy,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
,http://id.who.int/icd/release/11/mms/1538134578/unspecified,8C20.Z,"Hereditary motor and sensory neuropathy, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/1091217288,http://id.who.int/icd/release/11/mms/1091217288,8C21,Hereditary sensory or autonomic neuropathy,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/1989773046,http://id.who.int/icd/release/11/mms/1989773046,8C21.0,Hereditary sensory and autonomic neuropathy Type I,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/831377479,http://id.who.int/icd/release/11/mms/831377479,8C21.1,Hereditary sensory and autonomic neuropathy Type III,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/1831234152,http://id.who.int/icd/release/11/mms/1831234152,8C21.2,Hereditary sensory and autonomic neuropathy Type IV,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
http://id.who.int/icd/entity/1411011731,http://id.who.int/icd/release/11/mms/1411011731,8C21.3,Hereditary sensory and autonomic neuropathy Type V,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
,http://id.who.int/icd/release/11/mms/1091217288/other,8C21.Y,other specified Hereditary sensory or autonomic neuropathy,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
,http://id.who.int/icd/release/11/mms/1091217288/unspecified,8C21.Z,"Hereditary sensory or autonomic neuropathy, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
,http://id.who.int/icd/release/11/mms/1820169460/other,8C2Y,other specified Hereditary neuropathy,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
,http://id.who.int/icd/release/11/mms/1820169460/unspecified,8C2Z,"Hereditary neuropathy, unspecified",category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,BlockL2-8C2,,,,
,http://id.who.int/icd/release/11/mms/1730644960/other,8C4Y,"other specified disorders of nerve root, plexus or peripheral nerves",category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,,,,,
,http://id.who.int/icd/release/11/mms/1730644960/unspecified,8C4Z,"disorders of nerve root, plexus or peripheral nerves, unspecified",category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8B8,,,,,
http://id.who.int/icd/entity/1297080916,http://id.who.int/icd/release/11/mms/1297080916,BlockL1-8C6,diseases of neuromuscular junction or muscle,block,1,FALSE,08,browser,FALSE,,,,,,,
http://id.who.int/icd/entity/1425591047,http://id.who.int/icd/release/11/mms/1425591047,BlockL2-8C6,Myasthenia gravis or Certain specified neuromuscular junction disorders,block,2,FALSE,08,browser,FALSE,,BlockL1-8C6,,,,,
http://id.who.int/icd/entity/1270100227,http://id.who.int/icd/release/11/mms/1270100227,8C60,Myasthenia gravis,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
http://id.who.int/icd/entity/600370025,http://id.who.int/icd/release/11/mms/600370025,8C60.0,Drug-induced Myasthenia gravis,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
,http://id.who.int/icd/release/11/mms/1270100227/other,8C60.Y,other specified Myasthenia gravis,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
,http://id.who.int/icd/release/11/mms/1270100227/unspecified,8C60.Z,"Myasthenia gravis, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
http://id.who.int/icd/entity/1515367530,http://id.who.int/icd/release/11/mms/1515367530,8C61,Congenital myasthenic syndromes,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
http://id.who.int/icd/entity/796417193,http://id.who.int/icd/release/11/mms/796417193,8C62,Lambert-Eaton syndrome,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
,http://id.who.int/icd/release/11/mms/1425591047/other,8C6Y,other specified Myasthenia gravis and neuromuscular junction disorders,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
,http://id.who.int/icd/release/11/mms/1425591047/unspecified,8C6Z,unspecified Myasthenia gravis or neuromuscular junction disorders,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C6,,,,
http://id.who.int/icd/entity/833816211,http://id.who.int/icd/release/11/mms/833816211,BlockL2-8C7,Primary disorders of muscles,block,2,FALSE,08,browser,FALSE,,BlockL1-8C6,,,,,
http://id.who.int/icd/entity/1464662404,http://id.who.int/icd/release/11/mms/1464662404,8C70,muscular dystrophy,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/690532643,http://id.who.int/icd/release/11/mms/690532643,8C70.0,Becker muscular dystrophy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1479561744,http://id.who.int/icd/release/11/mms/1479561744,8C70.1,Duchenne muscular dystrophy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/749295636,http://id.who.int/icd/release/11/mms/749295636,8C70.2,Emery-Dreifuss muscular dystrophy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/621965073,http://id.who.int/icd/release/11/mms/621965073,8C70.3,Facioscapulohumeral muscular dystrophy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/887807212,http://id.who.int/icd/release/11/mms/887807212,8C70.4,limb-girdle muscular dystrophy,category,2,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/537908479,http://id.who.int/icd/release/11/mms/537908479,8C70.40,dominant limb-girdle muscular dystrophy,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/319162980,http://id.who.int/icd/release/11/mms/319162980,8C70.41,recessive limb-girdle muscular dystrophy,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/887807212/other,8C70.4Y,other specified limb-girdle muscular dystrophy,category,3,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/887807212/unspecified,8C70.4Z,"limb-girdle muscular dystrophy, unspecified",category,3,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1224331149,http://id.who.int/icd/release/11/mms/1224331149,8C70.5,Scapuloperoneal muscular dystrophy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/396687076,http://id.who.int/icd/release/11/mms/396687076,8C70.6,Congenital muscular dystrophy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/1464662404/other,8C70.Y,other specified muscular dystrophy,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/1464662404/unspecified,8C70.Z,"muscular dystrophy, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/839332886,http://id.who.int/icd/release/11/mms/839332886,8C71,Myotonic disorders,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/192087511,http://id.who.int/icd/release/11/mms/192087511,8C71.0,Myotonic dystrophy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1725668060,http://id.who.int/icd/release/11/mms/1725668060,8C71.1,Chondrodystrophic myotonia,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1916703439,http://id.who.int/icd/release/11/mms/1916703439,8C71.2,myotonia congenita,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/40657776,http://id.who.int/icd/release/11/mms/40657776,8C71.3,Drug-induced myotonia,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/646523932,http://id.who.int/icd/release/11/mms/646523932,8C71.4,Neuromyotonia,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/715714152,http://id.who.int/icd/release/11/mms/715714152,8C71.5,Pseudomyotonia,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/839332886/other,8C71.Y,other specified Myotonic disorders,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/839332886/unspecified,8C71.Z,"Myotonic disorders, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1185572073,http://id.who.int/icd/release/11/mms/1185572073,8C72,Congenital myopathies,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/854289056,http://id.who.int/icd/release/11/mms/854289056,8C72.0,Congenital myopathy with structural abnormalities,category,2,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1996502540,http://id.who.int/icd/release/11/mms/1996502540,8C72.00,Nemaline myopathy,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/742097637,http://id.who.int/icd/release/11/mms/742097637,8C72.01,Centronuclear myopathy,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/2065822840,http://id.who.int/icd/release/11/mms/2065822840,8C72.02,central core disease,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/854289056/other,8C72.0Y,other specified Congenital myopathy with structural abnormalities,category,3,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/854289056/unspecified,8C72.0Z,"Congenital myopathy with structural abnormalities, unspecified",category,3,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/514523225,http://id.who.int/icd/release/11/mms/514523225,8C72.1,Congenital myopathy with no structural abnormalities,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/1185572073/other,8C72.Y,other specified Congenital myopathies,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/1185572073/unspecified,8C72.Z,"Congenital myopathies, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/601991549,http://id.who.int/icd/release/11/mms/601991549,8C73,mitochondrial myopathies,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/607844076,http://id.who.int/icd/release/11/mms/607844076,8C73.0,Autosomal recessive cardiomyopathy or ophthalmoplegia,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/2089784682,http://id.who.int/icd/release/11/mms/2089784682,8C73.1,"neuropathy, ataxia, and retinitis pigmentosa",category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/601991549/other,8C73.Y,other specified mitochondrial myopathies,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/601991549/unspecified,8C73.Z,"mitochondrial myopathies, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1222696062,http://id.who.int/icd/release/11/mms/1222696062,8C74,periodic paralyses or disorders of muscle membrane excitability,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1740060527,http://id.who.int/icd/release/11/mms/1740060527,8C74.0,Paramyotonia congenita,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/577112387,http://id.who.int/icd/release/11/mms/577112387,8C74.1,periodic paralysis,category,2,FALSE,08,browser,FALSE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1494773635,http://id.who.int/icd/release/11/mms/1494773635,8C74.10,Hypokalaemic periodic paralysis,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1308452752,http://id.who.int/icd/release/11/mms/1308452752,8C74.11,Hyperkalaemic periodic paralysis,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/577112387/other,8C74.1Y,other specified periodic paralysis,category,3,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/577112387/unspecified,8C74.1Z,"periodic paralysis, unspecified",category,3,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/1222696062/other,8C74.Y,other specified periodic paralyses or disorders of muscle membrane excitability,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/1222696062/unspecified,8C74.Z,"periodic paralyses or disorders of muscle membrane excitability, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/596283352,http://id.who.int/icd/release/11/mms/596283352,8C75,distal myopathies,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/125656853,http://id.who.int/icd/release/11/mms/125656853,8C76,Myofibrillar myopathy,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1877039847,http://id.who.int/icd/release/11/mms/1877039847,8C77,Ocular myopathy,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1397199211,http://id.who.int/icd/release/11/mms/1397199211,8C78,malignant hyperthermia or hyperpyrexia,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/833816211/other,8C7Y,other specified Primary disorders of muscles,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
,http://id.who.int/icd/release/11/mms/833816211/unspecified,8C7Z,"Primary disorders of muscles, unspecified",category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C7,,,,
http://id.who.int/icd/entity/1159616108,http://id.who.int/icd/release/11/mms/1159616108,BlockL2-8C8,Secondary myopathies,block,2,FALSE,08,browser,FALSE,,BlockL1-8C6,,,,,
http://id.who.int/icd/entity/1456167356,http://id.who.int/icd/release/11/mms/1456167356,8C80,Drug-induced myopathy,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C8,,,,
http://id.who.int/icd/entity/1227790808,http://id.who.int/icd/release/11/mms/1227790808,8C81,Autoimmune myopathy,category,1,FALSE,08,browser,TRUE,FALSE,BlockL1-8C6,BlockL2-8C8,,,,
http://id.who.int/icd/entity/952636146,http://id.who.int/icd/release/11/mms/952636146,8C82,myopathy in Certain specified infectious or Parasitic disease,category,1,FALSE,08,browser,TRUE,FALSE,BlockL1-8C6,BlockL2-8C8,,,,
http://id.who.int/icd/entity/946840192,http://id.who.int/icd/release/11/mms/946840192,8C83,myopathy in Certain specified endocrine disease,category,1,FALSE,08,browser,TRUE,FALSE,BlockL1-8C6,BlockL2-8C8,,,,
http://id.who.int/icd/entity/248272428,http://id.who.int/icd/release/11/mms/248272428,8C84,Secondary rhabdomyolysis,category,1,FALSE,08,browser,TRUE,FALSE,BlockL1-8C6,BlockL2-8C8,,,,
,http://id.who.int/icd/release/11/mms/1159616108/other,8C8Y,other specified Secondary myopathies,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C8,,,,
,http://id.who.int/icd/release/11/mms/1159616108/unspecified,8C8Z,"Secondary myopathies, unspecified",category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,BlockL2-8C8,,,,
,http://id.who.int/icd/release/11/mms/1297080916/other,8D0Y,other specified diseases of neuromuscular junction or muscle,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,,,,,
,http://id.who.int/icd/release/11/mms/1297080916/unspecified,8D0Z,"diseases of neuromuscular junction or muscle, unspecified",category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8C6,,,,,
http://id.who.int/icd/entity/76906748,http://id.who.int/icd/release/11/mms/76906748,BlockL1-8D2,cerebral palsy,block,1,FALSE,08,browser,FALSE,,,,,,,
http://id.who.int/icd/entity/1426032265,http://id.who.int/icd/release/11/mms/1426032265,8D20,spastic cerebral palsy,category,1,FALSE,08,browser,FALSE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/1429906313,http://id.who.int/icd/release/11/mms/1429906313,8D20.0,spastic unilateral cerebral palsy,category,2,FALSE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/1655375736,http://id.who.int/icd/release/11/mms/1655375736,8D20.1,spastic bilateral cerebral palsy,category,2,FALSE,08,browser,FALSE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/1155284708,http://id.who.int/icd/release/11/mms/1155284708,8D20.10,spastic quadriplegic cerebral palsy,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/563606390,http://id.who.int/icd/release/11/mms/563606390,8D20.11,spastic diplegic cerebral palsy,category,3,FALSE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
,http://id.who.int/icd/release/11/mms/1655375736/unspecified,8D20.1Z,"spastic bilateral cerebral palsy, unspecified",category,3,TRUE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
,http://id.who.int/icd/release/11/mms/1426032265/other,8D20.Y,other specified spastic cerebral palsy,category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
,http://id.who.int/icd/release/11/mms/1426032265/unspecified,8D20.Z,"spastic cerebral palsy, unspecified",category,2,TRUE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/812740125,http://id.who.int/icd/release/11/mms/812740125,8D21,Dyskinetic cerebral palsy,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/1134558601,http://id.who.int/icd/release/11/mms/1134558601,8D22,Ataxic cerebral palsy,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/1834138618,http://id.who.int/icd/release/11/mms/1834138618,8D23,Worster-Drought syndrome,category,1,FALSE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
,http://id.who.int/icd/release/11/mms/76906748/other,8D2Y,other specified cerebral palsy,category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
,http://id.who.int/icd/release/11/mms/76906748/unspecified,8D2Z,"cerebral palsy, unspecified",category,1,TRUE,08,browser,TRUE,TRUE,BlockL1-8D2,,,,,
http://id.who.int/icd/entity/1119245712,http://id.who.int/icd/release/11/mms/1119245712,BlockL1-8D4,Nutritional or Toxic disorders of the nervous system,block,1,FALSE,08,browser,FALSE,,,,,,,
http://id.who.int/icd/entity/96676503,http://id.who.int/icd/release/11/mms/96676503,8D40,neurological disorders due to nutrient deficiency,category,1,FALSE,08,browser,FALSE,FALSE,BlockL1-8D4,,,,,
http://id.who.int/icd/entity/1340134114,http://id.who.int/icd/release/11/mms/1340134114,8D40.0,encephalopathy due to Nutritional deficiency,category,2,FALSE,08,browser,TRUE,FALSE,BlockL1-8D4,,,,,
